,"country_alpha2","country_alpha3","country_official_name","country_url","flemish","stand_institute","group","qh","MarineInfo_ID","ROR_ID","local_ID"
2099,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Birmingham","University","Science","-","https://ror.org/03angcq70","1eb02cfb-b97b-426d-9b43-fc11f1106fab"
2100,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Cambridge","University","Science","-","https://ror.org/013meh722","661c4882-203d-4a75-a36f-c78679f1dad4"
2101,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Cambridge - Cambridge Arctic Shelf Programme","University","Science","-","-","fd12bcd5-8e83-4ac3-861a-66dae7b605e8"
2102,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Cambridge - Department of Zoology","University","Science","https://marineinfo.org/imis?module=institute&insid=11166","-","0f35131b-897b-444f-81d4-6b9fc90ea031"
2103,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Cambridge - Department of Zoology - Aquatic ecology group","Research institute","Science","-","-","b8bd388c-9f4e-4359-8517-a5cf4fd7fcc1"
2104,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Derby","University","Science","-","https://ror.org/02yhrrk59","44d0dae7-59f3-4884-95b3-441da4c90300"
2105,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Derby - Environmental Sustainability Research Centre","Research institute","Science","-","-","72c15e03-adc0-47ca-a19c-540506d08132"
2106,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of East Anglia (UEA)","University","Science","https://marineinfo.org/imis?module=institute&insid=3754","https://ror.org/026k5mg93","d864d7b2-419a-47df-b273-86e7a9088595"
2107,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of East Anglia (UEA) - School of Environmental Science","University","Science","https://marineinfo.org/imis?module=institute&insid=4736","-","33af2baf-5289-4794-9ac5-ff01e38efa40"
2108,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of East Anglia (UEA) - School of Environmental Science - Laboratory for Global Marine and Atmospheric Chemistry","Research institute","Science","-","-","364c7502-265d-4acf-bb3d-46be62a03aed"
2109,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Edinburgh","University","Science","https://marineinfo.org/imis?module=institute&insid=2958","https://ror.org/01nrxwf90","bb63c9be-0eb0-4573-bff3-511f9a5c90d3"
2110,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Edinburgh - School of Geoscience","University","Science","-","-","4324aae8-c78c-4c01-b6a5-544517ddf6ba"
2111,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Essex - School of Computer Science and Electronic Engineering","University","Science","-","-","44d76275-f838-4926-a6d7-495eab0ae0fd"
2112,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Exeter","University","Science","https://marineinfo.org/imis?module=institute&insid=8040","https://ror.org/03yghzc09","33d59bf8-1711-48b1-8b37-85eda07ff9e0"
2113,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Exeter - College of Life and Environmental sciences","University","Science","-","-","cecfb36c-44e2-4537-a794-9b857825d847"
2114,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Exeter - College of Life and Environmental sciences - Marine spatial ecology laboratory","Research institute","Science","-","-","aafb7cc8-462a-436e-9ef1-9ae0e56e85bb"
2115,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Exeter - Institute of Environment and Sustainability","Research institute","Science","-","-","4b3d1df9-12cb-41b8-8a8d-94409362b3a6"
2116,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Exeter - School of Bioscience - Centre of Ecology and Conservation","Research institute","Science","-","-","420d94e5-ada5-4a2a-9bf4-7c751cfa20d8"
2117,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Glasgow","University","Science","https://marineinfo.org/imis?module=institute&insid=4563","https://ror.org/00vtgdb53","8f884ae4-9a66-4c24-b6a6-e94be2b3fb52"
2118,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Highlands and Islands","University","Science","https://marineinfo.org/imis?module=institute&insid=15308","https://ror.org/02s08xt61","a2d8b0b2-e129-4951-9f53-d9e6a0d1da3c"
2119,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Highlands and Islands - Environmental Research Institute","Research institute","Science","-","https://ror.org/04mzgvt54","5b057051-7d48-4978-87b2-74a9bb31dd3d"
2120,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Hull","University","Science","https://marineinfo.org/imis?module=institute&insid=4566","https://ror.org/04nkhwh30","05387804-ced9-428a-977c-c05d932277eb"
2121,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Leeds","University","Science","https://marineinfo.org/imis?module=institute&insid=4571","https://ror.org/024mrxd33","d465c86b-bf55-47b8-97b7-30b91ac43d82"
2122,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Leeds - School of Earth and Environment","University","Science","https://marineinfo.org/imis?module=institute&insid=15313","-","7362c243-c173-4b4c-8fa8-686e855cf6ec"
2123,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Leicester","University","Science","https://marineinfo.org/imis?module=institute&insid=8735","https://ror.org/04h699437","0d47fa8e-2d0b-4bb5-9c00-f1a10dbbec66"
2124,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Lincoln","University","Science","-","https://ror.org/03yeq9x20","c787f131-cd07-4c98-b25b-9ca0cad79875"
2125,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Liverpool","University","Science","https://marineinfo.org/imis?module=institute&insid=4572","https://ror.org/04xs57h96","13419fcb-6834-487d-9560-0825bf368b9c"
2126,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Liverpool - School of Environmental Science","University","Science","-","-","0ff14a93-43d1-41d9-9d07-fcc48642a88d"
2127,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Manchester","University","Science","https://marineinfo.org/imis?module=institute&insid=8485","https://ror.org/027m9bs27","9700424a-d76f-42d1-ba2b-6cd37359a3ca"
2128,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Manchester - Centre for the History of Science, Technology and Medicine","Research institute","Science","-","-","302b8bb6-dae6-43aa-ac91-dd1f8e4426dd"
2129,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Manchester - School of Computer Science","University","Science","-","-","46c72b4e-d734-4b9d-a4c9-f85b3f1cc8e8"
2130,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Manchester - Manchester Institute of Biotechnology","Research institute","Science","-","-","a1f531c5-45af-4829-af19-fac8f9b45c9a"
2131,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Oxford","University","Science","https://marineinfo.org/imis?module=institute&insid=7384","https://ror.org/052gg0110","cdd7cdce-4b6f-4729-ae7a-4ad0be97c101"
2132,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Oxford - Department of Zoology","University","Science","https://marineinfo.org/imis?module=institute&insid=9559","-","81501fdb-f50c-4c6d-8bf8-352c40c05cf4"
2133,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Oxford - Museum of Natural History","Museum","Science","https://marineinfo.org/imis?module=institute&insid=11155","-","60c05b43-042e-41d8-a570-daf7b9bb899f"
2134,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Plymouth","University","Science","https://marineinfo.org/imis?module=institute&insid=4584","https://ror.org/008n7pv89","375c9391-82c7-4967-b9d0-0558754da32b"
2135,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Plymouth - Marine Institute","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=8449","-","690ba749-01f8-478a-8b9a-a57a37845da3"
2136,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Plymouth - Marine Institute - Marine Biology & Ecology Research Centre","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=9336","-","cad539b1-d9ae-4bd4-8e51-a636b9f025a3"
2137,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Portsmouth","University","Science","https://marineinfo.org/imis?module=institute&insid=5393","https://ror.org/03ykbk197","5000fbd0-9813-499f-a1e9-6f1ea5f1f742"
2138,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Portsmouth - Institute of Marine Science (IMS)","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=9706","-","956fadd9-7ae4-457b-a1c3-6a9e60be7250"
2139,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Reading","University","Science","https://marineinfo.org/imis?module=institute&insid=4586","https://ror.org/05v62cm79","4dca7873-7ccd-499b-bfd2-6ac52e072ce5"
2140,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Salford","University","Science","-","https://ror.org/01tmqtf75","197e4eee-fe59-49c9-b959-10e368087a36"
2141,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Salford - School of Environement & Life Sciences","University","Science","-","-","17f1f87f-81c4-47b5-ae62-7d83bc3b9621"
2142,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Sheffield","University","Science","-","https://ror.org/05krs5044","0553f3a9-f1b0-4bf7-87d2-517fdbcb4fe8"
2143,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Sheffield - Department of Animal & Plant Sciences","University","Science","https://marineinfo.org/imis?module=institute&insid=12180","-","a52067cd-dfa9-4ca0-993c-d7bc59316507"
2144,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Southampton","University","Science","https://marineinfo.org/imis?module=institute&insid=4591","https://ror.org/01ryk1543","3409c046-6743-4819-8dc1-06677ceedee8"
2145,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Southampton - National Oceanography Centre","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=2045","https://ror.org/00874hx02","4183b21d-db72-4525-8925-fe2792c60b0e"
2146,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of Southampton - Ocean and Earth Sciences - European Way","University","Science","-","-","14275d78-a8a4-47b0-8138-fd764117c998"
2147,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of St Andrews","University","Science","https://marineinfo.org/imis?module=institute&insid=4588","https://ror.org/02wn5qz54","0e135245-e018-4900-bdba-9b94929bd7a8"
2148,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of St Andrews - School of Biology - Centre of Biological Diversity","Research institute","Science","-","-","3f2c1d75-ab52-4864-af58-6c870f5790bf"
2149,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of St Andrews - School of Biology - Scottish Oceans Institute -  Sediment Ecology Research Group","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=5255","-","05fe99d4-299f-4614-861d-6d94f144ccfb"
2150,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of York","University","Science","https://marineinfo.org/imis?module=institute&insid=4599","https://ror.org/04m01e293","2f044f39-c36a-4932-908f-74b754cfd8bc"
2151,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of York - Archaeology Department","University","Science","-","-","e22192aa-29b0-4145-b838-0c9318535be6"
2152,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of York - Archaeology Department - BioArchaeology","University","Science","-","-","a921c6a0-ab98-483f-abbb-c988c15bd37e"
2153,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"University of York - Environment Department","University","Science","https://marineinfo.org/imis?module=institute&insid=6421","-","81a92885-e2ae-4bdf-a1e9-8104cfb2a416"
2154,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"Zoological Society of London","Non-profit organization","Policy","https://marineinfo.org/imis?module=institute&insid=10093","https://ror.org/03px4ez74","62f08701-c9db-4cd6-938a-9125e1ba4fcb"
2155,"GB","GBR","the United Kingdom of Great Britain and Northern Ireland","https://www.iso.org/obp/ui/#iso:code:3166:GB",,"Zoological Society of London - Institute of Zoology","Research institute","Science","-","-","8635ad97-a315-45e4-bc91-212731366e8f"
2156,"UA","UKR","Ukraine","https://www.iso.org/obp/ui/#iso:code:3166:UA",,"National Academy of Sciences of Ukraine (NASU)","University","Science","https://marineinfo.org/imis?module=institute&insid=4495","https://ror.org/00je4t102","fa5fb321-977a-4434-bf71-85404001f486"
